,sample_id,iteration,seed,final_A,population_size,rewiring_probability,replicator_selection,interactor_selection,neutral_change,selection_pressure,n
2033,27,2,116214554990335588592213696595816306783,0.2003989120580235,5515,0.01,False,True,False,0.7000000000000001,0.2
2034,28,0,17899660951097144154590796098246881952,0.1993705193215597,5719,0.01,False,True,False,0.7000000000000001,0.2
2035,28,1,126406030798567385817009308622030341439,0.2002797691904178,5719,0.01,False,True,False,0.7000000000000001,0.2
2036,28,2,249062142058205283631069158740362762935,0.1996852596607798,5719,0.01,False,True,False,0.7000000000000001,0.2
2037,29,0,24659387377356304238762722528524482191,0.2000506500084417,5923,0.01,False,True,False,0.7000000000000001,0.2
2038,29,1,36622111269919970751360107427993211436,0.1995610332601721,5923,0.01,False,True,False,0.7000000000000001,0.2
2039,29,2,188169802480580875293152753048469932245,0.1996792166132028,5923,0.01,False,True,False,0.7000000000000001,0.2
2040,30,0,130648783713618317118006705092323317426,0.1998041136141037,6126,0.01,False,True,False,0.7000000000000001,0.2
2041,30,1,273180366376234792219264519516156417435,0.1998041136141038,6126,0.01,False,True,False,0.7000000000000001,0.2
2042,30,2,300606377707389810066672036163649467421,0.200048971596474,6126,0.01,False,True,False,0.7000000000000001,0.2
2043,31,0,80841611527061422536847391560540994860,0.2003001579778831,6330,0.01,False,True,False,0.7000000000000001,0.2
2044,31,1,161885449054351095903350496217467857159,0.1998894154818325,6330,0.01,False,True,False,0.7000000000000001,0.2
2045,31,2,194946499666478336066505331944993352004,0.2006793048973144,6330,0.01,False,True,False,0.7000000000000001,0.2
2046,32,0,42837682035440355979607170791219680992,0.2003520048974594,6534,0.01,False,True,False,0.7000000000000001,0.2
2047,32,1,131098968193104925264260589436291961816,0.1997857361493725,6534,0.01,False,True,False,0.7000000000000001,0.2
2048,32,2,135487360124296099141796880266587192961,0.199709213345577,6534,0.01,False,True,False,0.7000000000000001,0.2
2049,33,0,258756797365436194840804390791479152424,0.1997922232116355,6738,0.01,False,True,False,0.7000000000000001,0.2
2050,33,1,102188221346804059746968279038360725785,0.1996734936182843,6738,0.01,False,True,False,0.7000000000000001,0.2
2051,33,2,30178299779145542131041469471100733467,0.2000742059958445,6738,0.01,False,True,False,0.7000000000000001,0.2
2052,34,0,103908948773301968680069686042854351471,0.1997839239412273,6942,0.01,False,True,False,0.7000000000000001,0.2
2053,34,1,80262501871817647860781832982033107901,0.1999711898588302,6942,0.01,False,True,False,0.7000000000000001,0.2
2054,34,2,30091642363341793959442553716352769151,0.1998991645059061,6942,0.01,False,True,False,0.7000000000000001,0.2
2055,35,0,138749500324726268748480793433720932060,0.2000279876854184,7146,0.01,False,True,False,0.7000000000000001,0.2
2056,35,1,3747637467889621039526220970447893158,0.2000139938427092,7146,0.01,False,True,False,0.7000000000000001,0.2
2057,35,2,59459650961202273209182103752603283411,0.1996221662468513,7146,0.01,False,True,False,0.7000000000000001,0.2
2058,36,0,128830620480711661106742361217001032793,0.2003673469387755,7350,0.01,False,True,False,0.7000000000000001,0.2
2059,36,1,228274745363558355516920574359377848204,0.2000816326530611,7350,0.01,False,True,False,0.7000000000000001,0.2
2060,36,2,100312691751343621043475729821795254792,0.1997414965986394,7350,0.01,False,True,False,0.7000000000000001,0.2
2061,37,0,142381689737248303077035407435942029842,0.199510193275086,7554,0.01,False,True,False,0.7000000000000001,0.2
2062,37,1,315990008733249308835071669698546434928,0.2001720942546995,7554,0.01,False,True,False,0.7000000000000001,0.2
2063,37,2,106627009758681989034226855837337649611,0.2001720942546994,7554,0.01,False,True,False,0.7000000000000001,0.2
2064,38,0,310289626868559176608052154552044302413,0.1998324310389276,7758,0.01,False,True,False,0.7000000000000001,0.2
2065,38,1,153333937948681190743468177273582621490,0.1997550915184326,7758,0.01,False,True,False,0.7000000000000001,0.2
2066,38,2,264873246964869680770988549071074020546,0.2002449084815674,7758,0.01,False,True,False,0.7000000000000001,0.2
2067,39,0,294569427284470366651907962620115817530,0.2002135141924139,7962,0.01,False,True,False,0.7000000000000001,0.2
2068,39,1,53042311346583434931427622266579646399,0.2001381562421501,7962,0.01,False,True,False,0.7000000000000001,0.2
2069,39,2,25720221091608113050705584280966250631,0.2000502386335091,7962,0.01,False,True,False,0.7000000000000001,0.2
2070,40,0,284626839133903389746644049893853409189,0.2001592161665646,8165,0.01,False,True,False,0.7000000000000001,0.2
2071,40,1,174967306083725880082844946604152096841,0.199742804654011,8165,0.01,False,True,False,0.7000000000000001,0.2
2072,40,2,220164382296432792228613878165493992488,0.1999510104102878,8165,0.01,False,True,False,0.7000000000000001,0.2
2073,41,0,119507562397345902347110594130280298642,0.1998327159756243,8369,0.01,False,True,False,0.7000000000000001,0.2
2074,41,1,38495132118158665611192593727210407686,0.199964153423348,8369,0.01,False,True,False,0.7000000000000001,0.2
2075,41,2,7705308710190321399895648874979699423,0.1999163579878121,8369,0.01,False,True,False,0.7000000000000001,0.2
2076,42,0,95424873693080966248026302793571833558,0.2000933162253587,8573,0.01,False,True,False,0.7000000000000001,0.2
2077,42,1,15118570514407189948230277343875145557,0.1998366966056222,8573,0.01,False,True,False,0.7000000000000001,0.2
2078,42,2,269423011375116007392157505673125818287,0.1998366966056223,8573,0.01,False,True,False,0.7000000000000001,0.2
2079,43,0,335368744532654190858055801442486724632,0.1999202460977555,8777,0.01,False,True,False,0.7000000000000001,0.2
2080,43,1,10533653554493682244660377732001992750,0.19987467243933,8777,0.01,False,True,False,0.7000000000000001,0.2
2081,43,2,188078598866484154392083582343651254466,0.1998974592685427,8777,0.01,False,True,False,0.7000000000000001,0.2
2082,44,0,71043403967766747614073746494919563255,0.1997439037969045,8981,0.01,False,True,False,0.7000000000000001,0.2
2083,44,1,303692913976878525738755522858148661991,0.2004008462309319,8981,0.01,False,True,False,0.7000000000000001,0.2
2084,44,2,6540834897327111955180086169776497107,0.1997661730319563,8981,0.01,False,True,False,0.7000000000000001,0.2
2085,45,0,300916618890989009101393443682205611228,0.1999564507348938,9185,0.01,False,True,False,0.7000000000000001,0.2
2086,45,1,63848536285438974600589674280428803679,0.199880239520958,9185,0.01,False,True,False,0.7000000000000001,0.2
2087,45,2,270964298125783628393001025551778468461,0.2001959716929777,9185,0.01,False,True,False,0.7000000000000001,0.2
2088,46,0,301717034858697435093411238031487946752,0.2001384598998828,9389,0.01,False,True,False,0.7000000000000001,0.2
2089,46,1,143376085615689470101971376744309547171,0.1999893492384705,9389,0.01,False,True,False,0.7000000000000001,0.2
2090,46,2,132886871733441057793287407594985369000,0.1999573969538822,9389,0.01,False,True,False,0.7000000000000001,0.2
2091,47,0,203126178569144345849094587533118627646,0.1996872719691441,9593,0.01,False,True,False,0.7000000000000001,0.2
2092,47,1,118352908491972189569574197042618,0.199947878661524,9593,0.01,False,True,False,0.7000000000000001,0.2
2093,47,2,190232441808419999826280444203074147075,0.1998332117168769,9593,0.01,False,True,False,0.7000000000000001,0.2
2094,48,0,93287953159737970479603665315623191140,0.1999285495559865,9797,0.01,False,True,False,0.7000000000000001,0.2
2095,48,1,8819410564479322799048078402585091801,0.1999591711748495,9797,0.01,False,True,False,0.7000000000000001,0.2
2096,48,2,141896932093994338536419484412648473324,0.199857099111973,9797,0.01,False,True,False,0.7000000000000001,0.2
2097,49,0,159311607219226167237041844589382522343,0.2001299999999999,10000,0.01,False,True,False,0.7000000000000001,0.2
2098,49,1,163774910309782412099882122173835437223,0.20011,10000,0.01,False,True,False,0.7000000000000001,0.2
2099,49,2,278186433609019880270571792518959356228,0.20014,10000,0.01,False,True,False,0.7000000000000001,0.2
2100,0,0,210207885080525017726254013001570821995,0.0,10,0.01,False,True,False,0.8,0.1
2101,0,1,42728199063756289502025786233951019988,0.1,10,0.01,False,True,False,0.8,0.1
2102,0,2,205485030586299840258337759034843559260,0.0,10,0.01,False,True,False,0.8,0.1
2103,1,0,10948022309416359840648475944265551029,0.0985915492957746,213,0.01,False,True,False,0.8,0.1
2104,1,1,71814682186730733287109047900979178270,0.0985915492957746,213,0.01,False,True,False,0.8,0.1
2105,1,2,102607986777468250430222513997773931742,0.0985915492957746,213,0.01,False,True,False,0.8,0.1
2106,2,0,279281125808533531171211488696051413716,0.0959232613908872,417,0.01,False,True,False,0.8,0.1
2107,2,1,23204273727287778491090860914762022266,0.1007194244604316,417,0.01,False,True,False,0.8,0.1
2108,2,2,334199985848094696219018064424051655903,0.1004796163069544,417,0.01,False,True,False,0.8,0.1
2109,3,0,181305249037027989260620850402616272099,0.100805152979066,621,0.01,False,True,False,0.8,0.1
2110,3,1,173848754268675332649210680199113276040,0.1,621,0.01,False,True,False,0.8,0.1
2111,3,2,63501318812075096174652027224553667831,0.0982286634460547,621,0.01,False,True,False,0.8,0.1
2112,4,0,294035748337304442863584150203748218158,0.1006060606060606,825,0.01,False,True,False,0.8,0.1
2113,4,1,87810635703074168904206967385678446164,0.0981818181818181,825,0.01,False,True,False,0.8,0.1
2114,4,2,5579515730390521322886241223477309714,0.0981818181818181,825,0.01,False,True,False,0.8,0.1
2115,5,0,134751364594011120640923377479934417850,0.0991253644314868,1029,0.01,False,True,False,0.8,0.1
2116,5,1,204979565021756215343188712739410551907,0.0997084548104956,1029,0.01,False,True,False,0.8,0.1
2117,5,2,81328462738504186697958786737431274492,0.0988338192419825,1029,0.01,False,True,False,0.8,0.1
2118,6,0,292709935107521098300445760831286985871,0.0989456609894566,1233,0.01,False,True,False,0.8,0.1
2119,6,1,87302156403176715408233663891525900317,0.0983779399837794,1233,0.01,False,True,False,0.8,0.1
2120,6,2,238522422357777211892849026021307578552,0.0997566909975669,1233,0.01,False,True,False,0.8,0.1
2121,7,0,121787099231195076910287508202717544491,0.0995128740431454,1437,0.01,False,True,False,0.8,0.1
2122,7,1,134067820765566337288288147006640553639,0.0995128740431454,1437,0.01,False,True,False,0.8,0.1
2123,7,2,330130583756159245019321201593857794047,0.0988169798190675,1437,0.01,False,True,False,0.8,0.1
2124,8,0,280362471412938812995816739425640601818,0.0999390615478366,1641,0.01,False,True,False,0.8,0.1
2125,8,1,141406483671046696449889023500069403612,0.1005484460694698,1641,0.01,False,True,False,0.8,0.1
2126,8,2,52746607433634298972339719221207615263,0.1001218769043266,1641,0.01,False,True,False,0.8,0.1
2127,9,0,142584087213779439838787917357482644943,0.099620596205962,1845,0.01,False,True,False,0.8,0.1
2128,9,1,259634611098439567917809843529110433392,0.1014634146341463,1845,0.01,False,True,False,0.8,0.1
2129,9,2,59596129671561320466475108226140285785,0.0989159891598916,1845,0.01,False,True,False,0.8,0.1
2130,10,0,251702312861958011752851606224794165079,0.099609375,2048,0.01,False,True,False,0.8,0.1
2131,10,1,165495826023168700299517492939218012074,0.099609375,2048,0.01,False,True,False,0.8,0.1
2132,10,2,182578956547592053609501009618209450848,0.099609375,2048,0.01,False,True,False,0.8,0.1
2133,11,0,270598691812823622973523361459145082673,0.1003552397868561,2252,0.01,False,True,False,0.8,0.1
2134,11,1,69674026921105088992668366417434184707,0.0997335701598579,2252,0.01,False,True,False,0.8,0.1
2135,11,2,40701868877845284415693312649242236561,0.100088809946714,2252,0.01,False,True,False,0.8,0.1
2136,12,0,15591567140415441822624040251474434916,0.0993485342019544,2456,0.01,False,True,False,0.8,0.1
2137,12,1,44104206755414070694596042620585098743,0.0998778501628664,2456,0.01,False,True,False,0.8,0.1
2138,12,2,110327043941291756617802221458520381185,0.1001221498371335,2456,0.01,False,True,False,0.8,0.1
2139,13,0,133826012109252455626396010786118129743,0.0995488721804511,2660,0.01,False,True,False,0.8,0.1
2140,13,1,151045756937654661257453288982718768337,0.1000375939849624,2660,0.01,False,True,False,0.8,0.1
2141,13,2,192555680768918476918033812314173097466,0.1004511278195488,2660,0.01,False,True,False,0.8,0.1
2142,14,0,55502353964116753136649645949144426879,0.0999999999999999,2864,0.01,False,True,False,0.8,0.1
2143,14,1,147145453717362889936431577113281733037,0.0993365921787709,2864,0.01,False,True,False,0.8,0.1
2144,14,2,100388197925661409992323183276378367315,0.100663407821229,2864,0.01,False,True,False,0.8,0.1
2145,15,0,274670387644973675303216891186116793389,0.0994132985658409,3068,0.01,False,True,False,0.8,0.1
2146,15,1,52038635211739674916605606826117253063,0.0994458930899609,3068,0.01,False,True,False,0.8,0.1
2147,15,2,35742919987163060560904016804494874956,0.0989243807040417,3068,0.01,False,True,False,0.8,0.1
2148,16,0,330838642206947149835053976824068885561,0.0989914425427872,3272,0.01,False,True,False,0.8,0.1
2149,16,1,254480283098642324264031676265056469160,0.0995110024449877,3272,0.01,False,True,False,0.8,0.1
2150,16,2,256987815191983402121735254419029426655,0.0995721271393643,3272,0.01,False,True,False,0.8,0.1
2151,17,0,238589569612422820936338592776038296221,0.0998849252013809,3476,0.01,False,True,False,0.8,0.1
2152,17,1,143762869987962389112528764465862101817,0.0999136939010356,3476,0.01,False,True,False,0.8,0.1
2153,17,2,302174618995136773862691927169070746829,0.0999424626006904,3476,0.01,False,True,False,0.8,0.1
2154,18,0,151362415352691922559281195963450455112,0.1003532608695652,3680,0.01,False,True,False,0.8,0.1
2155,18,1,190087459367178666496128524094225795878,0.0994293478260869,3680,0.01,False,True,False,0.8,0.1
2156,18,2,320290931933524143989189097791045758478,0.0998369565217391,3680,0.01,False,True,False,0.8,0.1
2157,19,0,190755262858562877917310041095565495548,0.0998455200823893,3884,0.01,False,True,False,0.8,0.1
2158,19,1,219116851897863773004913046434386174557,0.0994850669412976,3884,0.01,False,True,False,0.8,0.1
2159,19,2,167798885758319102553048642926722812417,0.0997167868177137,3884,0.01,False,True,False,0.8,0.1
2160,20,0,63622228028663524696806400792847261433,0.099412772204551,4087,0.01,False,True,False,0.8,0.1
2161,20,1,277752528467390146770644591824052138595,0.0996574504526547,4087,0.01,False,True,False,0.8,0.1
2162,20,2,1640309194975951565031761994683586272,0.1000489356496207,4087,0.01,False,True,False,0.8,0.1
2163,21,0,270439578406904141525410886180223268860,0.1003029596830575,4291,0.01,False,True,False,0.8,0.1
2164,21,1,310754672279822925914924611711786572997,0.1005127010020974,4291,0.01,False,True,False,0.8,0.1
2165,21,2,180703237064004305176433090120014358943,0.1003029596830575,4291,0.01,False,True,False,0.8,0.1
2166,22,0,150722473360415389585815366896037453520,0.0996440489432703,4495,0.01,False,True,False,0.8,0.1
2167,22,1,152590553186650949508706336945596771165,0.0999555061179088,4495,0.01,False,True,False,0.8,0.1
2168,22,2,143088564676061731991207703010828142261,0.1003114571746384,4495,0.01,False,True,False,0.8,0.1
2169,23,0,254694702274732056292538598831543757639,0.1,4699,0.01,False,True,False,0.8,0.1
2170,23,1,100921047170310373997224878432814208330,0.09974462651628,4699,0.01,False,True,False,0.8,0.1
2171,23,2,95402129019597267932755573653233951263,0.0999574377527133,4699,0.01,False,True,False,0.8,0.1
2172,24,0,239999309830213785005688574586292674480,0.1,4903,0.01,False,True,False,0.8,0.1
2173,24,1,254994571999127576202095908336543504432,0.09993881297165,4903,0.01,False,True,False,0.8,0.1
2174,24,2,181511251672366600468434719789963923193,0.0996736691821333,4903,0.01,False,True,False,0.8,0.1
2175,25,0,301152204966375025225092408261448124018,0.0999608380654004,5107,0.01,False,True,False,0.8,0.1
2176,25,1,45618150989485943729190291184911196440,0.1000391619345995,5107,0.01,False,True,False,0.8,0.1
2177,25,2,33930723643590068508661315649719766859,0.0996475425886038,5107,0.01,False,True,False,0.8,0.1
2178,26,0,97087497393745095884742215478833007692,0.0997740538504989,5311,0.01,False,True,False,0.8,0.1
2179,26,1,321316898000657389793243700022465834819,0.0999811711542082,5311,0.01,False,True,False,0.8,0.1
2180,26,2,6492133252795168555352968404316858359,0.1001882884579175,5311,0.01,False,True,False,0.8,0.1
2181,27,0,67889234670017905434012037838151801675,0.099818676337262,5515,0.01,False,True,False,0.8,0.1
2182,27,1,317900985145726658554987323729154009993,0.1,5515,0.01,False,True,False,0.8,0.1
2183,27,2,150920203657141287281679565299340359958,0.0999637352674523,5515,0.01,False,True,False,0.8,0.1
2184,28,0,34884285276760701151730456490183930617,0.0999300577023955,5719,0.01,False,True,False,0.8,0.1
2185,28,1,265522747342135355482655903679225405912,0.099860115404791,5719,0.01,False,True,False,0.8,0.1
2186,28,2,315309707370661882289344226621681627721,0.0999300577023955,5719,0.01,False,True,False,0.8,0.1
2187,29,0,18327969028384187616150894276893996842,0.1000844166807361,5923,0.01,False,True,False,0.8,0.1
2188,29,1,253171309399144568109402414589958241310,0.0999324666554111,5923,0.01,False,True,False,0.8,0.1
2189,29,2,262609763402543648902817748495689322300,0.1000675333445889,5923,0.01,False,True,False,0.8,0.1
2190,30,0,104911807743992555473041447066449424863,0.0998204374795951,6126,0.01,False,True,False,0.8,0.1
2191,30,1,59842272744369610861377183079299730997,0.1000326477309827,6126,0.01,False,True,False,0.8,0.1
2192,30,2,198258266723989442119283312476109574382,0.1002285341168788,6126,0.01,False,True,False,0.8,0.1
2193,31,0,279584377965070629074939166545388709013,0.0998104265402843,6330,0.01,False,True,False,0.8,0.1
2194,31,1,205560003464042718770384948558928082201,0.0999842022116903,6330,0.01,False,True,False,0.8,0.1
2195,31,2,232398940714230705850217747304225874315,0.1000473933649289,6330,0.01,False,True,False,0.8,0.1
2196,32,0,296155882405466370963985290500988122701,0.1000765228037955,6534,0.01,False,True,False,0.8,0.1
2197,32,1,187106130738449802452929346439158350960,0.0999081726354453,6534,0.01,False,True,False,0.8,0.1
2198,32,2,127519444233359318252383684280681425597,0.0999081726354453,6534,0.01,False,True,False,0.8,0.1
2199,33,0,19089030969018335346306289018707345029,0.099584446423271,6738,0.01,False,True,False,0.8,0.1
2200,33,1,171880565526287445864305434333895417226,0.1001632531908578,6738,0.01,False,True,False,0.8,0.1
2201,33,2,206477099134166296761252977008136390697,0.0997031760166221,6738,0.01,False,True,False,0.8,0.1
2202,34,0,60525210888139007154417322619581532156,0.099899164505906,6942,0.01,False,True,False,0.8,0.1
2203,34,1,174519226868065962648765773372472234655,0.1000432152117545,6942,0.01,False,True,False,0.8,0.1
2204,34,2,38733764994743460032840499966284023602,0.1001872659176029,6942,0.01,False,True,False,0.8,0.1
2205,35,0,245926914691492933169782583291920664134,0.0998600615729079,7146,0.01,False,True,False,0.8,0.1
2206,35,1,166406385011761828122620882416840628584,0.0999580184718724,7146,0.01,False,True,False,0.8,0.1
2207,35,2,13005035755924152738472339040356372902,0.0999440246291631,7146,0.01,False,True,False,0.8,0.1
2208,36,0,272206567863160233935582252789899864728,0.100095238095238,7350,0.01,False,True,False,0.8,0.1
2209,36,1,106995467527579939360569426864258228988,0.0998775510204081,7350,0.01,False,True,False,0.8,0.1
2210,36,2,233915502043569244919354577540967882549,0.0998639455782312,7350,0.01,False,True,False,0.8,0.1
2211,37,0,117456712363268598860295921612924240824,0.0999205718824464,7554,0.01,False,True,False,0.8,0.1
2212,37,1,59650668407901646666258871457966443158,0.0999602859412231,7554,0.01,False,True,False,0.8,0.1
2213,37,2,47101555873544811790251590471530058531,0.0998279057453005,7554,0.01,False,True,False,0.8,0.1
2214,38,0,221472163970532777550630935742300710616,0.0998839907192575,7758,0.01,False,True,False,0.8,0.1
2215,38,1,53011572704274789563402631415514477454,0.0997164217581851,7758,0.01,False,True,False,0.8,0.1
2216,38,2,101901226740380411647378090400577411370,0.09984532095901,7758,0.01,False,True,False,0.8,0.1
2217,39,0,82048696261404571963130299934162347166,0.1000251193167545,7962,0.01,False,True,False,0.8,0.1
2218,39,1,317892631643184280767976674847554010070,0.1000753579502637,7962,0.01,False,True,False,0.8,0.1
2219,39,2,74261027011277895189245601046724714530,0.099698568198945,7962,0.01,False,True,False,0.8,0.1
2220,40,0,85942197107843149639143056050973810982,0.0998407838334354,8165,0.01,False,True,False,0.8,0.1
2221,40,1,302173347069282062317401189279395017438,0.0998162890385793,8165,0.01,False,True,False,0.8,0.1
2222,40,2,137278813055242429842324322595389269631,0.0999877526025719,8165,0.01,False,True,False,0.8,0.1
2223,41,0,144917211167842727915002807998217536676,0.0998805114111602,8369,0.01,False,True,False,0.8,0.1
2224,41,1,187729731359493890099646377996268167406,0.0995459433624088,8369,0.01,False,True,False,0.8,0.1
2225,41,2,296306242141586257890917129220954852682,0.0997371251045525,8369,0.01,False,True,False,0.8,0.1
2226,42,0,250031514155843641176221952431695299336,0.0999533418873206,8573,0.01,False,True,False,0.8,0.1
2227,42,1,192031614188580671378611326977967431208,0.0999999999999999,8573,0.01,False,True,False,0.8,0.1
2228,42,2,118173587006065333814036860444342142093,0.0998133675492826,8573,0.01,False,True,False,0.8,0.1
2229,43,0,277420546546743232509811909818518203523,0.099840492195511,8777,0.01,False,True,False,0.8,0.1
2230,43,1,246917798523195244433240409679336362141,0.1001253275606699,8777,0.01,False,True,False,0.8,0.1
2231,43,2,69711054238514086186492417012109638388,0.1000227868292127,8777,0.01,False,True,False,0.8,0.1
2232,44,0,78499013353733352283632960769690813137,0.1000334038525776,8981,0.01,False,True,False,0.8,0.1
2233,44,1,57124107519104524215199380809077226656,0.099899788442267,8981,0.01,False,True,False,0.8,0.1
2234,44,2,218992875566599978012096703719638870109,0.0999443269123705,8981,0.01,False,True,False,0.8,0.1
2235,45,0,8892474907993340208758417992802186683,0.099738704409363,9185,0.01,False,True,False,0.8,0.1
2236,45,1,5486636423526113782270302334501737940,0.1000979858464888,9185,0.01,False,True,False,0.8,0.1
2237,45,2,255261535528597375220579054900462679298,0.0999782253674469,9185,0.01,False,True,False,0.8,0.1
2238,46,0,206005797102610759910593929485225441407,0.0997230802002343,9389,0.01,False,True,False,0.8,0.1
2239,46,1,287312954115470138376347800386344030936,0.0998082862924699,9389,0.01,False,True,False,0.8,0.1
2240,46,2,190700252769310513812227033745066930253,0.0996059218234103,9389,0.01,False,True,False,0.8,0.1
2241,47,0,135771474550035450147064453377981649839,0.099947878661524,9593,0.01,False,True,False,0.8,0.1
2242,47,1,200510679798790498452211433562912070421,0.0998749087876576,9593,0.01,False,True,False,0.8,0.1
2243,47,2,260355516735022817418092180229335817942,0.1001459397477327,9593,0.01,False,True,False,0.8,0.1
2244,48,0,162177410211984063429580259464165235797,0.0997754414616719,9797,0.01,False,True,False,0.8,0.1
2245,48,1,33662781602770869834564560840260874363,0.0998877207308359,9797,0.01,False,True,False,0.8,0.1
2246,48,2,173365868266078230094106344101186836010,0.0999591711748494,9797,0.01,False,True,False,0.8,0.1
2247,49,0,137626167470248974362526056199365235443,0.1000699999999999,10000,0.01,False,True,False,0.8,0.1
2248,49,1,182269256328961904866657343059802703690,0.10002,10000,0.01,False,True,False,0.8,0.1
2249,49,2,116475383742738952592237078107121844521,0.09992,10000,0.01,False,True,False,0.8,0.1
2250,0,0,17848822897962412008979399496486236094,0.1,10,0.01,False,True,False,0.8,0.2
2251,0,1,310038969529502596052942221005285736397,0.38,10,0.01,False,True,False,0.8,0.2
2252,0,2,154613704824745399917227352284485718013,0.0,10,0.01,False,True,False,0.8,0.2
2253,1,0,28286739880438559399672551563353086508,0.2131455399061032,213,0.01,False,True,False,0.8,0.2
2254,1,1,116885957900106889427127101013461626086,0.1868544600938967,213,0.01,False,True,False,0.8,0.2
2255,1,2,105587173845833549909347846010425431017,0.2,213,0.01,False,True,False,0.8,0.2
2256,2,0,216966296249409215265692085541402473265,0.2038369304556355,417,0.01,False,True,False,0.8,0.2
2257,2,1,325068350473816134943516213140807291282,0.1990407673860911,417,0.01,False,True,False,0.8,0.2
2258,2,2,89536324099782831377877578319310238065,0.1990407673860911,417,0.01,False,True,False,0.8,0.2
2259,3,0,261654664333862699938055184763255994792,0.2012882447665056,621,0.01,False,True,False,0.8,0.2
2260,3,1,227589489427180915047012480797958345425,0.1948470209339774,621,0.01,False,True,False,0.8,0.2
2261,3,2,148457848523546075278851814810528909599,0.1980676328502415,621,0.01,False,True,False,0.8,0.2
2262,4,0,106731355572716655566974131508982994655,0.1987878787878788,825,0.01,False,True,False,0.8,0.2
2263,4,1,106061550920998959766217967628548301054,0.2036363636363636,825,0.01,False,True,False,0.8,0.2
2264,4,2,311528281840176275315208599400627849388,0.1963636363636363,825,0.01,False,True,False,0.8,0.2
2265,5,0,129937569853897641113555761458690087095,0.2012633624878523,1029,0.01,False,True,False,0.8,0.2
2266,5,1,238017724195256525561689727755559298587,0.1975704567541302,1029,0.01,False,True,False,0.8,0.2
2267,5,2,317940359157649033974980547439496329322,0.201360544217687,1029,0.01,False,True,False,0.8,0.2
2268,6,0,44337933764931219684582818398297222177,0.1978913219789132,1233,0.01,False,True,False,0.8,0.2
2269,6,1,282225213855440902033436156920254960604,0.1988645579886455,1233,0.01,False,True,False,0.8,0.2
2270,6,2,157990820709893657940265825438312771943,0.2003244120032441,1233,0.01,False,True,False,0.8,0.2
2271,7,0,158899883089376900028313876157161906886,0.1990953375086987,1437,0.01,False,True,False,0.8,0.2
2272,7,1,13515000802656090864314023375031747495,0.2004871259568545,1437,0.01,False,True,False,0.8,0.2
2273,7,2,210656099420750985936870307311514008065,0.1990257480862909,1437,0.01,False,True,False,0.8,0.2
2274,8,0,118649424203936651774761640877013413920,0.1974405850091408,1641,0.01,False,True,False,0.8,0.2
2275,8,1,246498741190631092521845376605408513355,0.2002437538086532,1641,0.01,False,True,False,0.8,0.2
2276,8,2,182832925701126711114064574625780224446,0.2000609384521633,1641,0.01,False,True,False,0.8,0.2
2277,9,0,57794067013456775053670374457319333633,0.1999457994579946,1845,0.01,False,True,False,0.8,0.2
2278,9,1,296381746550394187910110947471330015238,0.2018428184281842,1845,0.01,False,True,False,0.8,0.2
2279,9,2,66859659340894422187850938131678610248,0.1990785907859078,1845,0.01,False,True,False,0.8,0.2
2280,10,0,159759618125884999700536521721806711825,0.1998535156249999,2048,0.01,False,True,False,0.8,0.2
2281,10,1,70638971527492765843924264912065985935,0.2007324218749999,2048,0.01,False,True,False,0.8,0.2
2282,10,2,284450548957304423109548987687575679586,0.199072265625,2048,0.01,False,True,False,0.8,0.2
2283,11,0,107955337661715503889140514224306308805,0.2004884547069272,2252,0.01,False,True,False,0.8,0.2
2284,11,1,130481223759567439883649058631184740192,0.2013765541740675,2252,0.01,False,True,False,0.8,0.2
2285,11,2,203615119775452188843985856980160042765,0.1977353463587922,2252,0.01,False,True,False,0.8,0.2
2286,12,0,11438708515397742251243847927506289647,0.2008550488599348,2456,0.01,False,True,False,0.8,0.2
2287,12,1,238880052227814544968802063370903258580,0.2005700325732899,2456,0.01,False,True,False,0.8,0.2
2288,12,2,95280710114007252395695209853197586222,0.2010993485342019,2456,0.01,False,True,False,0.8,0.2
2289,13,0,234466027267966470637342045796198349256,0.2006015037593985,2660,0.01,False,True,False,0.8,0.2
2290,13,1,116766301712530380061636965087006138544,0.2003383458646616,2660,0.01,False,True,False,0.8,0.2
2291,13,2,14757321621653995050496611762370119608,0.1996616541353383,2660,0.01,False,True,False,0.8,0.2
2292,14,0,234692613503806197265727710123811027831,0.199895251396648,2864,0.01,False,True,False,0.8,0.2
2293,14,1,176470268284570298127499837615872952206,0.2001047486033519,2864,0.01,False,True,False,0.8,0.2
2294,14,2,302002575912177335928827158101670492680,0.1997555865921787,2864,0.01,False,True,False,0.8,0.2
2295,15,0,229623309708503627474252345550531134664,0.1991199478487613,3068,0.01,False,True,False,0.8,0.2
2296,15,1,199857240293544581557385298530447140009,0.1996088657105606,3068,0.01,False,True,False,0.8,0.2
2297,15,2,19852126181744356011152336996158850796,0.2009778357235984,3068,0.01,False,True,False,0.8,0.2
2298,16,0,48336013412534419974881027539397604945,0.2014058679706601,3272,0.01,False,True,False,0.8,0.2
2299,16,1,269315982433545593211470488177748337222,0.2014669926650366,3272,0.01,False,True,False,0.8,0.2
2300,16,2,36693896082551367164822439813899301490,0.1996026894865525,3272,0.01,False,True,False,0.8,0.2
2301,17,0,154246625625971641686620103727479104074,0.2002013808975834,3476,0.01,False,True,False,0.8,0.2
